id,person_id,event_name,timestamp
154,5da03acf30f74050be450f305720382b,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:10:06.4964
155,d9dc0bd58bc7452ba446dd3d5facffa6,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:10:19.0176
156,0913849c533f4f389bc287c618d8a8cf,EV_PID_BATTERY_LOW,2025-08-06T00:10:21.3112
157,21b931bbd6b345ce935666f44164edaa,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:10:21.3257
158,d7da672b42eb4b7bbe86b345fe92fe71,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:10:31.1314
159,e93d1ca732524ae79d153cf35b1afd6c,EV_EXCLUDED_PID_DEPARTED_DURING_EXCLUSION,2025-08-06T00:10:31.4458
160,33f39653f2494e78b53561a84a9558b9,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:10:32.2732
161,5b989d87afeb4d739739c640e2a93b07,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:10:34.4164
162,64b9cc48945e498eba9e7042f3ad4b66,EV_PID_ABSENT,2025-08-06T00:10:36.8786
163,94a6a8e272954f1c870b4c01cbda365d,EV_ZONE_EXCLUSION_TU_PRESENT_AT_START_TIME,2025-08-06T00:10:39.3346
164,6110e3e0638948f1a6112df1e5b4c88a,EV_EXCLUDED_PID_ARRIVED_DURING_EXCLUSION,2025-08-06T00:10:43.6006
165,1a9378d794e0498c83395441c44d415f,EV_EXCLUDED_PID_DEPARTED_DURING_EXCLUSION,2025-08-06T00:10:46.0339
166,6071fc010ca747898d11483182dbc69f,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:10:48.7982
167,93fe4d3c03414d00953cfe6fdfc9e27e,EV_PID_ABSENT,2025-08-06T00:10:51.0235
168,540662a9066845969cc13077a09a12a5,EV_ZONE_EXCLUSION_TU_ARRIVED_DURING_TIME,2025-08-06T00:10:51.6844
169,1180befdcc264cb58db3dce2a63e0f1b,EV_PID_STRAP_TAMPER_END,2025-08-06T00:10:52.9740
170,c942129138404357b6e73d7df751dc56,EV_PID_BATTERY_LOW,2025-08-06T00:11:00.0643
171,9867d0dc6a3649428a78e04190370a92,EV_ZONE_INCLUSION_TU_ARRIVED_DURING_TIME,2025-08-06T00:11:02.7172
172,4b03f191380c46318af76f67040bafb4,EV_ZONE_INCLUSION_TU_ARRIVED_DURING_TIME,2025-08-06T00:11:07.7661
173,5da03acf30f74050be450f305720382b,EV_MU_MAINS_START,2025-08-06T00:11:13.8639
174,5b989d87afeb4d739739c640e2a93b07,EV_PID_STRAP_TAMPER_START,2025-08-06T00:11:16.7545
175,9259dc5307424ec59bd3706787e6b202,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:11:21.8711
176,2dc45c060e3947c6b8a7a2e97c3a6272,EV_PID_BATTERY_LOW,2025-08-06T00:11:23.9228
177,723a3ae01d2b4821a03c3eb6130cdf30,EV_PID_BATTERY_LOW,2025-08-06T00:11:30.1096
178,59a7f506bae644b2bd8cb3402969a47a,EV_PID_BATTERY_LOW,2025-08-06T00:11:34.0713
179,e33b5955e3344cfdbe6a74ba04a42f8f,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:11:38.9859
180,333c3da41e684423916250f3a1b585dc,EV_ZONE_EXCLUSION_TU_PRESENT_AT_START_TIME,2025-08-06T00:11:41.8901
181,50cffbb2436f4151a626de6b0fc2273b,EV_CURFEWED_PID_ABSENT,2025-08-06T00:11:44.1537
182,909f22a833974976afca6b97043f69b3,EV_PID_STRAP_TAMPER_START,2025-08-06T00:11:46.1968
183,7721570143de40bc91a8872195028e95,EV_ZONE_EXCLUSION_TU_PRESENT_AT_START_TIME,2025-08-06T00:11:48.0841
184,9867d0dc6a3649428a78e04190370a92,EV_PID_BATTERY_LOW,2025-08-06T00:11:49.3052
185,41a5081e2d034c14b56f7b620b0ec464,EV_PID_STRAP_TAMPER_START,2025-08-06T00:11:49.8100
186,8f2b6e95e44b405f895cdb9ae5ea8c2a,EV_MU_MAINS_START,2025-08-06T00:11:50.7840
187,ef9549f3aa044b27a3f59637a7b90302,EV_ZONE_INCLUSION_TU_ABSENT_AT_START_TIME,2025-08-06T00:11:58.3466
188,7f6e1b224b70424186c3b7d1ed6ef0e5,EV_CHARGING_STARTED,2025-08-06T00:12:07.5209
189,4c010d45004f4a41b38e5f831d69cec0,EV_CURFEWED_PID_ABSENT,2025-08-06T00:12:12.7534
190,93e77c96e87b48b18cc17c8d2e9bf44c,EV_EXCLUDED_PID_ARRIVED_DURING_EXCLUSION,2025-08-06T00:12:16.2176
191,d75d9b7998c34eec97b71ff1ea76b612,EV_PID_BATTERY_LOW,2025-08-06T00:12:19.3503
192,c942129138404357b6e73d7df751dc56,EV_MU_MAINS_START,2025-08-06T00:12:22.3369
193,1180befdcc264cb58db3dce2a63e0f1b,EV_PID_BATTERY_LOW,2025-08-06T00:12:28.4684
194,c6b3351215d14a09bab4fd8b2ed12e6d,EV_ZONE_EXCLUSION_TU_ARRIVED_DURING_TIME,2025-08-06T00:12:29.2686
195,37b8a8ad44a243609a7549bd049f9cf7,EV_MU_MAINS_START,2025-08-06T00:12:33.3966
196,b2da7d93e6ef463c808c1ab924b4e06d,EV_PID_STRAP_TAMPER_START,2025-08-06T00:12:36.2024
197,ec2af040bfc04b1e95e2b588c2486f6d,EV_ZONE_EXCLUSION_TU_PRESENT_AT_START_TIME,2025-08-06T00:12:41.3565
198,6110e3e0638948f1a6112df1e5b4c88a,EV_ZONE_EXCLUSION_TU_DEPARTED_DURING_TIME,2025-08-06T00:12:45.8845
199,59a7f506bae644b2bd8cb3402969a47a,EV_CHARGING_STARTED,2025-08-06T00:12:46.1665
200,07e9285e40b14bb5bd8f28c6fe5ff23f,EV_EXCLUDED_PID_ARRIVED_DURING_EXCLUSION,2025-08-06T00:12:47.0454
201,7cebcfd30f604a2c96d4a5f88b6ff7f1,EV_PID_BATTERY_LOW,2025-08-06T00:12:51.8210
202,9867d0dc6a3649428a78e04190370a92,EV_MU_MAINS_START,2025-08-06T00:12:52.3106
203,5b989d87afeb4d739739c640e2a93b07,EV_PID_STRAP_TAMPER_END,2025-08-06T00:12:53.3109
204,e33b5955e3344cfdbe6a74ba04a42f8f,EV_CHARGING_STARTED,2025-08-06T00:12:53.4054
205,4fb1bf18767b4ec6bcc9cf063378400e,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:12:55.1994
206,909f22a833974976afca6b97043f69b3,EV_PID_STRAP_TAMPER_END,2025-08-06T00:13:04.7776
207,94a6a8e272954f1c870b4c01cbda365d,EV_ZONE_EXCLUSION_TU_DEPARTED_DURING_TIME,2025-08-06T00:13:11.2319
208,33db830fd3614e1b95f4f70db44ee664,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:13:22.1553
209,41a5081e2d034c14b56f7b620b0ec464,EV_PID_STRAP_TAMPER_END,2025-08-06T00:13:32.8138
210,a6be15f758a147a7aa7ba989050b5a24,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:13:33.3560
211,379677d19d7c42de89761a5c287aa392,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:13:35.2182
212,b2da7d93e6ef463c808c1ab924b4e06d,EV_PID_STRAP_TAMPER_END,2025-08-06T00:13:40.4478
213,93374372e3514ca38c78ebaf313441d1,EV_EXCLUDED_PID_DEPARTED_DURING_EXCLUSION,2025-08-06T00:13:41.5946
214,7653503b82664ff1b3109318c8ad1b15,EV_ZONE_EXCLUSION_TU_ARRIVED_DURING_TIME,2025-08-06T00:13:42.2440
215,e8cf0f6d70604dc8a8e70121d189b232,EV_ZONE_EXCLUSION_TU_PRESENT_AT_START_TIME,2025-08-06T00:13:42.5775
216,1180befdcc264cb58db3dce2a63e0f1b,EV_MU_MAINS_START,2025-08-06T00:13:42.7453
217,93e77c96e87b48b18cc17c8d2e9bf44c,EV_EXCLUDED_PID_DEPARTED_DURING_EXCLUSION,2025-08-06T00:13:46.1751
218,1bf616bf513644ad8f4c2c570e6e0756,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:13:47.2757
219,7d98bbb8d72c4b628857ba327272b635,EV_PID_STRAP_TAMPER_START,2025-08-06T00:13:53.8102
220,3d029947bd0449a19d8e334a6e413886,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:13:56.9537
221,c85970f54122419b9bcc63a53a068306,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:14:03.8631
222,b8191b5ee818474babafb7d240d9a0f7,EV_CURFEWED_PID_ARRIVED,2025-08-06T00:14:04.5444
223,9edd5cac7a5e44acb060413732aa7e6d,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:14:08.7226
224,a7e8ca7e56854810af3dcd880dc1e280,EV_EXCLUDED_PID_ARRIVED_DURING_EXCLUSION,2025-08-06T00:14:13.8730
225,87df41109d7345e185950af2d7936c54,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:14:24.0778
226,95612a0d36bf4c83bc7e66dbe4e8585c,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:14:28.5894
227,45109f3dc81c454ab22ca8361a3790cd,EV_PID_ABSENT_DURING,2025-08-06T00:14:31.0100
228,3960c7850f2b4d47ac07f45e9c693a00,EV_CHARGING_STARTED,2025-08-06T00:14:33.7864
229,4b2ce3488636404dbbf4ad7f87ceb9e8,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:14:35.9789
230,2708fddcf3d648adbfa003563284cd1a,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:14:37.2298
231,afccbce98ec84bd8b88b4f462314429e,EV_PID_STRAP_TAMPER_START,2025-08-06T00:14:49.8676
232,ece38d6efb434300b5fc2dc6506bcfb3,EV_PID_BATTERY_LOW,2025-08-06T00:14:51.8415
233,379677d19d7c42de89761a5c287aa392,EV_MU_MAINS_START,2025-08-06T00:14:52.5610
234,2ac789d587ed451698f086ec038b4955,EV_PID_ABSENT_DURING,2025-08-06T00:14:53.0976
