id,person_id,event_name,timestamp
492,c226f73c9a5d4a0b9126ae8b436aa944,EV_PID_ARRIVED,2025-08-06T00:30:00.1880
493,5da898ce4c0844858b71ca13d2758c10,EV_ZONE_EXCLUSION_TU_PRESENT_AT_START_TIME,2025-08-06T00:30:01.5273
494,723a3ae01d2b4821a03c3eb6130cdf30,EV_PID_ABSENT_DURING,2025-08-06T00:30:01.8332
495,a5175e2649e340ea8c1381ca3b3bb5a5,EV_PID_BATTERY_LOW,2025-08-06T00:30:04.2519
496,cdaf07b401484baa8f05ac2f9580dd98,EV_PID_BATTERY_LOW,2025-08-06T00:30:06.3915
497,26d9f0546f0c4ccab3f73c4ced1e7e46,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:30:14.0800
498,eb03c408215741fcb3ac8e277045206d,EV_EXCLUDED_PID_DEPARTED_DURING_EXCLUSION,2025-08-06T00:30:14.8741
499,dd0ee9dbb54e4b81846eb3214c766c55,EV_ZONE_EXCLUSION_TU_DEPARTED_DURING_TIME,2025-08-06T00:30:20.8217
500,46175b27917f4f0aae3da54c806ba56d,EV_PID_BATTERY_LOW,2025-08-06T00:30:21.6011
501,98fd570ff4f84f4cb57a2347ded73c6e,EV_PID_STRAP_TAMPER_START,2025-08-06T00:30:26.9700
502,ed397713fbb8403aa71191996114cbb4,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:30:27.2719
503,e9d5fd6edf51427ba06587a2dae1b6b9,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:30:29.4908
504,5eba0ff2237e4ade84fcd258c068f4f3,EV_EXCLUDED_PID_DEPARTED_DURING_EXCLUSION,2025-08-06T00:30:30.8732
505,2793e62574564726830e5abb20fe364a,EV_PID_STRAP_TAMPER_START,2025-08-06T00:30:38.1118
506,fb0822d91aa44f2cba1b803de0073765,EV_PID_STRAP_TAMPER_START,2025-08-06T00:30:40.1964
507,cb4fc7431cda4fc3b54e9dd63e5a9b89,EV_EXCLUDED_PID_DEPARTED_DURING_EXCLUSION,2025-08-06T00:30:56.8949
508,033990be854242f0a6d086584df69125,EV_MU_MAINS_START,2025-08-06T00:31:01.4805
509,c1fecd4f1fd84e709e3b06c209c3f089,EV_EXCLUDED_PID_DEPARTED_DURING_EXCLUSION,2025-08-06T00:31:02.6106
510,34d1e6711bc646a1b791aeaf730dab67,EV_EXCLUDED_PID_DEPARTED_DURING_EXCLUSION,2025-08-06T00:31:03.6688
511,068fec440cc04e5cb8fb137f7309cb33,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:31:05.6869
512,a5175e2649e340ea8c1381ca3b3bb5a5,EV_MU_MAINS_START,2025-08-06T00:31:07.9238
513,522b4cbb30784ed789bd7bfcb48d2c01,EV_PID_STRAP_TAMPER_START,2025-08-06T00:31:10.5077
514,d2382dd97dca40f98aaaa6d8428ad1b5,EV_PID_STRAP_TAMPER_START,2025-08-06T00:31:12.5622
515,0d78c803f68c437895c47d929df3b364,EV_CHARGING_STARTED,2025-08-06T00:31:24.2117
516,60a23d8012da49a3abf81b9dd5971077,EV_CHARGING_STARTED,2025-08-06T00:31:24.4099
517,da9a3bfb00b04676b1d81d13c49f0597,EV_PID_BATTERY_LOW,2025-08-06T00:31:30.4207
518,35cd4ef3f55d42318a34e298db7a2f07,EV_PID_STRAP_TAMPER_START,2025-08-06T00:31:34.1021
519,45976985ed1d42e1bc9145851a2f8a4c,EV_ZONE_EXCLUSION_TU_PRESENT_AT_START_TIME,2025-08-06T00:31:37.6560
520,2132e3af968046379cf068e556288509,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:31:40.6893
521,82138146965f449aace76bc3f9d47660,EV_EXCLUDED_PID_DEPARTED_DURING_EXCLUSION,2025-08-06T00:31:41.4631
522,446370b3af204cafb4e5da49717f958d,EV_ZONE_EXCLUSION_TU_ARRIVED_DURING_TIME,2025-08-06T00:31:42.9752
523,9a13e6e6a46b49eabe80e665b48c8f4d,EV_PID_STRAP_TAMPER_START,2025-08-06T00:31:53.4204
524,d5823b847e2e484ba270757383183606,EV_CURFEWED_PID_ABSENT,2025-08-06T00:31:53.5625
525,ea05a29ff9fe48bf89786320f87031ab,EV_EXCLUDED_PID_ARRIVED_DURING_EXCLUSION,2025-08-06T00:31:57.2451
526,cdad2da788ef4dbe97d1c5ec1f85fbe0,EV_EXCLUDED_PID_DEPARTED_DURING_EXCLUSION,2025-08-06T00:31:58.5648
527,bb54dd3ea9c7464b8e54d675e5b7b705,EV_PID_STRAP_TAMPER_START,2025-08-06T00:32:03.0661
528,fb0822d91aa44f2cba1b803de0073765,EV_PID_STRAP_TAMPER_END,2025-08-06T00:32:05.6935
529,ed397713fbb8403aa71191996114cbb4,EV_CHARGING_STARTED,2025-08-06T00:32:07.3481
530,3ea8732531cf4b01a9d14e180de5ef9c,EV_PID_BATTERY_LOW,2025-08-06T00:32:07.3585
531,723a3ae01d2b4821a03c3eb6130cdf30,EV_EXCLUDED_PID_DEPARTED_DURING_EXCLUSION,2025-08-06T00:32:09.5508
532,fc231a4ac35744b085d86a2d89b1ca66,EV_BATTERY_LEV_5PERCENT,2025-08-06T00:32:11.1934
533,0abcb461ccdd4e1aa2fcaa4a2a84c926,EV_ENTER_LOW_POWER_STATE,2025-08-06T00:32:14.6992
